id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,quality_grade,license,url,image_url,sound_url,num_identification_agreements,num_identification_disagreements,captive_cultivated,place_guess,latitude,longitude,positional_accuracy,public_positional_accuracy,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
313022066,41fb9922-1974-4335-a379-616f26147b22,2024/12/26 5:41 PM,2024-12-26,2024-12-27 01:41:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/313022066,https://inaturalist-open-data.s3.amazonaws.com/photos/565467332/medium.jpg,https://static.inaturalist.org/sounds/1632213.m4a?1757551316,4,0,false,"Granite Bay, CA, USA",38.758726,-121.202515,,,Mountain Lion,Puma concolor,Mountain Lion,Mammalia,42007
313038446,54d332b8-095b-42d5-aa99-b824042f37c1,2025-09-10 19:31:28,2025-09-10,2025-09-11 02:31:28 UTC,Pacific Time (US & Canada),research,CC-BY-NC-SA,https://www.inaturalist.org/observations/313038446,,https://static.inaturalist.org/sounds/1632312.m4a?1757557931,1,0,false,"Lyons Valley Rd, Jamul, CA, US",32.7208135265,-116.8125458208,6,6,,Canis latrans,Coyote,Mammalia,42051
313104168,cd1e8fca-c0f9-45b2-b2c8-76fb12766776,2025-09-11 06:57:46,2025-09-11,2025-09-11 13:57:46 UTC,Pacific Time (US & Canada),research,,https://www.inaturalist.org/observations/313104168,,https://static.inaturalist.org/sounds/1632735.m4a?1757599437,1,0,false,"Wolfsen Rd, Los Banos, CA, US",37.1595006296,-120.8138954531,14,14,Coyote,Canis latrans,Coyote,Mammalia,42051
313158905,317384d4-9bcb-4fb0-9185-96f9c8eaa797,2025-09-11,2025-09-11,,Pacific Time (US & Canada),research,,https://www.inaturalist.org/observations/313158905,,https://static.inaturalist.org/sounds/1632881.wav?1757615078,2,0,false,"Pfeiffer Big Sur State Park, Monterey County, US-CA, US",36.2546040002,-121.7838693783,5,5,Merriam's Chipmunk,Neotamias merriami,Merriam's Chipmunk,Mammalia,197810
313231051,779dc3e9-b46a-48a5-bb08-12a70f774292,2025/09/11 12:41 PM,2025-09-11,2025-09-11 19:41:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/313231051,https://inaturalist-open-data.s3.amazonaws.com/photos/565624988/medium.jpg,https://static.inaturalist.org/sounds/1633184.wav?1757636551,1,0,false,"The Glens, San Jose, CA, USA",37.3367321206,-121.8043192889,4,4,Eastern Fox Squirrel,Sciurus niger,Eastern Fox Squirrel,Mammalia,46020
313257238,3b320bd8-d3e4-4081-a034-e8db2884d608,2025-09-11 18:00:16-07:00,2025-09-11,2025-09-12 01:00:16 UTC,Pacific Time (US & Canada),research,,https://www.inaturalist.org/observations/313257238,https://static.inaturalist.org/photos/565682509/medium.jpg,https://static.inaturalist.org/sounds/1633296.m4a?1757647208,2,0,false,"Rohnerville Rd, Fortuna, CA, US",40.5525756267,-124.1167584983,6,6,Western Harvest Mouse,Reithrodontomys megalotis,Western Harvest Mouse,Mammalia,44431
313266692,aff455c1-db54-4dd2-9f42-ff15a95d0d59,2025-09-11 21:30:02,2025-09-11,2025-09-12 04:30:02 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/313266692,,https://static.inaturalist.org/sounds/1633350.m4a?1757651548,1,0,false,"Bakersfield, CA 93311, USA",34.9906940432,-119.1847780813,14,14,Tule Elk,Cervus canadensis nannodes,Tule Elk,Mammalia,566549
313281417,6083da1f-9ffc-483e-aa47-bcd33930996a,2025/09/09 3:44 PM,2025-09-09,2025-09-09 22:44:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/313281417,,https://static.inaturalist.org/sounds/1633424.wav?1757659901,1,0,false,"Santa Cruz County, CA, USA",37.04091625,-122.04959863,8,8,Merriam's Chipmunk,Neotamias merriami,Merriam's Chipmunk,Mammalia,197810
313396889,ed76b2d1-7d91-4137-b788-47800b9929db,2025-09-12 11:12:39,2025-09-12,2025-09-12 18:12:39 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/313396889,,https://static.inaturalist.org/sounds/1634058.m4a?1757706037,1,0,false,"Santa Clara County, US-CA, US",37.2012392613,-121.9750966422,17,17,Merriam's Chipmunk,Neotamias merriami,Merriam's Chipmunk,Mammalia,197810
313396937,2b840254-2de9-48f7-bf21-791ad353b2eb,2025-09-12 12:11:53,2025-09-12,2025-09-12 19:11:53 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/313396937,,https://static.inaturalist.org/sounds/1634060.m4a?1757706049,1,0,false,"Lexington Reservoir County Park, Santa Clara County, US-CA, US",37.2008543167,-121.9743567709,12,12,Merriam's Chipmunk,Neotamias merriami,Merriam's Chipmunk,Mammalia,197810
313472055,3feecc1b-bb6a-4a29-b6d4-8570b4d79ea5,2025-09-12 19:45:38,2025-09-12,2025-09-13 02:45:38 UTC,Pacific Time (US & Canada),research,,https://www.inaturalist.org/observations/313472055,,https://static.inaturalist.org/sounds/1634357.m4a?1757731589,1,0,false,"S Carmelina Ave, Los Angeles, CA, US",34.042277312,-118.4704136981,22,22,Coyote,Canis latrans,Coyote,Mammalia,42051
313602601,1b16eb59-4afe-40ed-ab37-bfef7af4508b,2025-09-13 09:42:29-07:00,2025-09-13,2025-09-13 16:42:29 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/313602601,,https://static.inaturalist.org/sounds/1635070.m4a?1757781803,1,0,false,"I-5 N, Sacramento, CA, US",38.582749595,-121.5033885186,9,9,Mexican Free-tailed Bat,Tadarida brasiliensis,Mexican Free-tailed Bat,Mammalia,41301
313692514,95ae7af6-e311-4028-a464-3dfbe1d07246,2025-09-13 15:25:19,2025-09-13,2025-09-13 22:25:19 UTC,Pacific Time (US & Canada),research,,https://www.inaturalist.org/observations/313692514,https://static.inaturalist.org/photos/566507305/medium.jpg,https://static.inaturalist.org/sounds/1635458.m4a?1757802437,1,0,false,"Windsor Way, Culver City, CA, US",33.985290798,-118.3821385379,35,35,Eastern Fox Squirrel,Sciurus niger,Eastern Fox Squirrel,Mammalia,46020
313716885,8a6c8ecf-f6db-4c97-9cb2-64376cc860f3,2025-09-13 17:32:24,2025-09-13,2025-09-14 00:32:24 UTC,Pacific Time (US & Canada),research,,https://www.inaturalist.org/observations/313716885,https://static.inaturalist.org/photos/566555071/medium.jpg,https://static.inaturalist.org/sounds/1635562.m4a?1757810048,1,0,false,"MONARCH BAY, CA 92629, USA",33.4595963667,-117.6929220047,8,8,California Sea Lion,Zalophus californianus,California Sea Lion,Mammalia,41740
314008586,939112e8-08c2-461a-a707-3a82671f5424,2025-09-14 18:19:07-07:00,2025-09-14,2025-09-15 01:19:07 UTC,Pacific Time (US & Canada),research,,https://www.inaturalist.org/observations/314008586,,https://static.inaturalist.org/sounds/1636871.m4a?1757899174,1,0,false,"Mount Tamalpais State Park, Mill Valley, CA, US",37.9109769405,-122.6022177961,7,7,Sonoma Chipmunk,Neotamias sonomae,Sonoma Chipmunk,Mammalia,225754
314459954,0835a8a9-716c-46ef-9d47-c6494b946657,2025/08/31 5:00 PM,2025-08-31,2025-09-01 00:00:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/314459954,,https://static.inaturalist.org/sounds/1639001.wav?1758064535,1,0,false,"El Dorado County, CA, USA",38.8594940362,-120.3827676485,883,883,Douglas's Squirrel,Tamiasciurus douglasii,Douglas's Squirrel,Mammalia,46259
314477241,50ab7803-24d6-407f-a4ae-78c9d2b16978,2025-09-15 23:00:00,2025-09-15,2025-09-16 06:00:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/314477241,,https://static.inaturalist.org/sounds/1639103.wav?1758071151,1,0,false,"Malibu Creek, Malibu Creek State Park, Santa Monica Mountains National Recreation Area, Los Angeles County, US-CA, US",34.0948673642,-118.7128476799,63,63,Coyote,Canis latrans,Coyote,Mammalia,42051
314490251,ca379c8f-4dac-4d41-a73f-a97c90886b98,2025-09-16 19:25:49,2025-09-16,2025-09-17 02:25:49 UTC,Pacific Time (US & Canada),research,,https://www.inaturalist.org/observations/314490251,,https://static.inaturalist.org/sounds/1639182.wav?1758075967,1,0,false,"Huntington Beach, CA 92648, USA",33.6954631,-118.047951,60,60,Coyote,Canis latrans,Coyote,Mammalia,42051
314731737,8022f06a-51ec-446e-849c-80ace55182f8,2025-05-14 20:04:34-07:00,2025-05-14,2025-05-15 03:04:34 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/314731737,,https://static.inaturalist.org/sounds/1640199.m4a?1758174091,1,0,false,"Desert Center, CA, US",33.7768848863,-115.4052685146,7,7,Coyote,Canis latrans,Coyote,Mammalia,42051
314902343,2f6732ff-a261-4c93-bfd9-78d91d55cfad,2025/09/18 11:04 AM,2025-09-18,2025-09-18 18:04:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/314902343,https://inaturalist-open-data.s3.amazonaws.com/photos/568799133/medium.jpg,https://static.inaturalist.org/sounds/1641047.wav?1758236516,2,0,false,"The Glens, San Jose, CA, USA",37.3371576329,-121.8039486851,8,8,California Ground Squirrel,Otospermophilus beecheyi,California Ground Squirrel,Mammalia,180007
315034848,724b1ea5-cf40-4e2d-bb1c-10ed3641a3f2,2025-09-18 12:33:00,2025-09-18,2025-09-18 19:33:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/315034848,,https://static.inaturalist.org/sounds/1641602.wav?1758297770,1,0,false,Malibu Hindu Temple,34.0935768571,-118.7122280896,48,48,California Ground Squirrel,Otospermophilus beecheyi,California Ground Squirrel,Mammalia,180007
315205309,3f3431eb-130a-42fb-8de8-8c3248930af7,2025-09-20 03:33:00,2025-09-20,2025-09-20 10:33:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/315205309,,https://static.inaturalist.org/sounds/1642325.m4a?1758364761,1,0,false,"California, US",39.4148011227,-120.9229332758,1457,28090,Mountain Lion,Puma concolor,Mountain Lion,Mammalia,42007
315356658,8fec67a7-73b9-45f4-b687-1c632e8607e7,2025-09-20 14:27:58-07:00,2025-09-20,2025-09-20 21:27:58 UTC,Pacific Time (US & Canada),research,,https://www.inaturalist.org/observations/315356658,,https://static.inaturalist.org/sounds/1642899.m4a?1758403707,2,0,false,"Santa Cruz County, US-CA, US",37.1733613472,-122.1754896648,8950,28447,California Ground Squirrel,Otospermophilus beecheyi,California Ground Squirrel,Mammalia,180007
315440567,e08f2041-df4d-4058-8cbd-2cce80ea1c03,2025-09-20 22:11:19,2025-09-20,2025-09-21 05:11:19 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/315440567,,https://static.inaturalist.org/sounds/1643229.m4a?1758431529,1,0,false,"Division St, Los Angeles, CA, US",34.1074589924,-118.2234588612,6,6,Coyote,Canis latrans,Coyote,Mammalia,42051
315454263,4e46a229-f152-4739-8819-f7d64bfcc376,2025-09-21 00:11:30,2025-09-21,2025-09-21 07:11:30 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/315454263,,https://static.inaturalist.org/sounds/1643278.m4a?1758438695,1,0,false,"Bloomfield Terr, Dublin, CA, US",37.7061223494,-121.9552997626,4,4,Coyote,Canis latrans,Coyote,Mammalia,42051
315927381,107b4f0d-59d0-4388-ad5d-23e744702838,2025-09-22 15:27:27,2025-09-22,2025-09-22 22:27:27 UTC,Pacific Time (US & Canada),research,CC0,https://www.inaturalist.org/observations/315927381,,https://static.inaturalist.org/sounds/1645309.m4a?1758582258,1,0,false,"Pier 39 204 Concourse, San Francisco, CA 94133, USA",37.8106596577,-122.4115116522,44,44,California Sea Lion,Zalophus californianus,California Sea Lion,Mammalia,41740
315985668,fbcabec1-f317-451b-8630-aa01ca817656,2025/09/20 12:58 PM,2025-09-20,2025-09-20 19:58:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/315985668,https://inaturalist-open-data.s3.amazonaws.com/photos/570873552/medium.jpg,https://static.inaturalist.org/sounds/1645529.wav?1758607364,2,0,false,"Marin County, CA, USA",38.0157043233,-122.9768657897,34,34,Northern Elephant Seal,Mirounga angustirostris,Northern Elephant Seal,Mammalia,41728
316053779,bf8df38e-ca2d-438d-a191-248e2dcc92bb,2025-09-23 07:17:28,2025-09-23,2025-09-23 14:17:28 UTC,Pacific Time (US & Canada),research,,https://www.inaturalist.org/observations/316053779,,https://static.inaturalist.org/sounds/1645732.m4a?1758637080,1,0,false,"Los Angeles County, US-CA, US",34.4619733465,-118.5475838279,4,28818,Coyote,Canis latrans,Coyote,Mammalia,42051
316222657,2186acbd-87fa-4ab9-b5e7-11d6342c2d7e,2025/09/21 1:13 PM,2025-09-21,2025-09-21 20:13:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/316222657,,https://static.inaturalist.org/sounds/1646568.wav?1758694043,2,0,false,"Marin County, CA, USA",38.1900359266,-122.9559435841,55,55,Wapiti,Cervus canadensis,Elk,Mammalia,204114
316557551,517e35a6-17d4-4159-8b8d-51124e6b4c61,2025-09-25 10:39:28,2025-09-25,2025-09-25 17:39:28 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/316557551,https://inaturalist-open-data.s3.amazonaws.com/photos/571945691/medium.jpg,https://static.inaturalist.org/sounds/1648173.mp3?1758822288,2,0,false,"South Lake Tahoe, CA 96150, USA",38.9311666759,-119.9774160236,71,71,Douglas's Squirrel,Tamiasciurus douglasii,Douglas's Squirrel,Mammalia,46259
316678846,c4bce733-e0c5-4ae0-bf10-c2908ee8deff,2025/09/13 8:09 AM,2025-09-13,2025-09-13 15:09:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/316678846,,https://static.inaturalist.org/sounds/1648722.wav?1758867714,1,0,false,"Santa Clara County, CA, USA",37.19779595,-121.98124265,18,18,Merriam's Chipmunk,Neotamias merriami,Merriam's Chipmunk,Mammalia,197810
317038976,ef472823-8fdc-47d1-ae31-be5b67241f23,2025-09-27 09:56:13,2025-09-27,2025-09-27 16:56:13 UTC,Pacific Time (US & Canada),research,CC-BY,https://www.inaturalist.org/observations/317038976,,https://static.inaturalist.org/sounds/1650446.m4a?1758997615,3,0,false,"Dunsmuir, CA, US",41.1588264352,-122.3054469964,92,92,Douglas's Squirrel,Tamiasciurus douglasii,Douglas's Squirrel,Mammalia,46259
317705878,b43ed1a3-0454-47b4-afa5-565222bbd6ef,2025-09-27 09:18:45-07:00,2025-09-27,2025-09-27 16:18:45 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/317705878,,https://static.inaturalist.org/sounds/1653469.m4a?1759211242,1,0,false,"Yosemite National Park, Mariposa County, US-CA, US",37.8014230618,-119.4403463749,4,4,Douglas's Squirrel,Tamiasciurus douglasii,Douglas's Squirrel,Mammalia,46259
317717480,d3e6902b-e554-46e8-b792-7b36af94227b,2025-09-30 00:39:10,2025-09-30,2025-09-30 07:39:10 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/317717480,,https://static.inaturalist.org/sounds/1653526.m4a?1759218033,1,0,false,"Valencia, Santa Clarita, CA, USA",34.40708486,-118.54232129,6,6,Coyote,Canis latrans,Coyote,Mammalia,42051
317924790,0144f847-750e-46d7-a725-522aec13a0ea,2025/09/29 1:37 PM,2025-09-29,2025-09-29 20:37:00 UTC,Pacific Time (US & Canada),research,,https://www.inaturalist.org/observations/317924790,https://static.inaturalist.org/photos/574532155/medium.jpg,https://static.inaturalist.org/sounds/1654311.wav?1759292584,1,0,false,"Morongo Valley, CA 92256, USA",34.0443554931,-116.5698202378,2,2,White-tailed Antelope Squirrel,Ammospermophilus leucurus,White-tailed Antelope Squirrel,Mammalia,46255
317938228,56ac3bcd-97f9-41fd-984f-e62a08e6c170,2025-09-30 23:39:18-07:00,2025-09-30,2025-10-01 06:39:18 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/317938228,,https://static.inaturalist.org/sounds/1654346.m4a?1759300813,2,0,false,"Spotsylvania Ct, Marina, CA, US",36.6564960847,-121.7701809195,8,8,Coyote,Canis latrans,Coyote,Mammalia,42051
318088255,94f2d704-f0a8-4b33-bac8-22bfeec6c167,2025/10/01 9:00 AM,2025-10-01,2025-10-01 16:00:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/318088255,https://inaturalist-open-data.s3.amazonaws.com/photos/574842679/medium.jpg,https://static.inaturalist.org/sounds/1655021.wav?1759358718,1,0,false,"Evergreen, San Jose, CA, USA",37.3129852077,-121.7667694519,1,1,Eastern Gray Squirrel,Sciurus carolinensis,Eastern Gray Squirrel,Mammalia,46017
318125414,200d7c97-26b8-43f3-9fa6-f251235f08a2,2025-10-01 20:09:12,2025-10-01,2025-10-02 03:09:12 UTC,Pacific Time (US & Canada),research,,https://www.inaturalist.org/observations/318125414,,https://static.inaturalist.org/sounds/1655183.wav?1759374652,1,0,false,"Huntington Beach, CA 92648, USA",33.6964084,-118.0485406,47,47,Coyote,Canis latrans,Coyote,Mammalia,42051
318634584,85a99252-0e98-4c20-88da-a136bb1642f1,2025-10-04 07:42:34,2025-10-04,2025-10-04 14:42:34 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/318634584,,https://static.inaturalist.org/sounds/1657397.m4a?1759588980,1,0,false,"Fishermans Wharf, Monterey, CA, US",36.6051652345,-121.8919825907,6,6,California Sea Lion,Zalophus californianus,California Sea Lion,Mammalia,41740
318746578,9a601c6f-969b-4e8f-b0b2-b62a668137cb,2025-10-04 15:57:26-07:00,2025-10-04,2025-10-04 22:57:26 UTC,Pacific Time (US & Canada),research,,https://www.inaturalist.org/observations/318746578,https://static.inaturalist.org/photos/576108421/medium.jpg,https://static.inaturalist.org/sounds/1657876.m4a?1759618772,2,0,false,"Fresno County, US-CA, US",36.99054094,-119.7850583814,106,28476,Squirrels,Sciurus niger,Eastern Fox Squirrel,Mammalia,46020
318816650,c2178e4b-7ac4-4578-9964-8fe260f81f26,2025-10-04 23:16:28,2025-10-04,2025-10-05 06:16:28 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/318816650,,https://static.inaturalist.org/sounds/1658090.m4a?1759645019,1,0,false,"McCauley Rd, Valley Springs, CA, US",38.1237184845,-120.8537774996,35,35,Coyote,Canis latrans,Coyote,Mammalia,42051
318911952,7c2eb0de-3bff-45b5-948a-991ceebd603b,2025/10/05 9:11 AM,2025-10-05,2025-10-05 16:11:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/318911952,,https://static.inaturalist.org/sounds/1658479.mpga?1759680690,4,1,false,"Sonoma County, CA, USA",38.3613966529,-122.7786944912,1516,1516,Coyote,Canis latrans,Coyote,Mammalia,42051
318936900,5149d863-ef5b-4247-9c34-5cbd484c02b1,2025-10-05 10:48:35,2025-10-05,2025-10-05 17:48:35 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/318936900,https://inaturalist-open-data.s3.amazonaws.com/photos/576480001/medium.jpg,https://static.inaturalist.org/sounds/1658575.m4a?1759686650,2,0,false,"California, US",37.4843833051,-121.8263458886,15,28388,Eastern Fox Squirrel,Sciurus niger,Eastern Fox Squirrel,Mammalia,46020
319077564,9d0860fd-fc4a-4daa-b055-8b6b6cf30df8,2025-10-05 22:42:00,2025-10-05,2025-10-06 05:42:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/319077564,,https://static.inaturalist.org/sounds/1659260.wav?1759729391,2,0,false,"Highland Park, Los Angeles, CA, USA",34.1016127753,-118.2020518184,67,67,Coyote,Canis latrans,Coyote,Mammalia,42051
319244992,dea99ace-7b42-4563-805d-58ef94f4366e,2025/08/27 7:51 PM,2025-08-27,2025-08-28 02:51:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/319244992,,https://static.inaturalist.org/sounds/1659949.m4a?1759790511,1,0,false,"Imperial County, CA, USA",33.1779614486,-115.6157684329,61,61,Coyote,Canis latrans,Coyote,Mammalia,42051
319438993,a05963e5-1595-412c-8191-0fddbcdd76ac,2025-10-07 09:43:00,2025-10-07,2025-10-07 16:43:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/319438993,,https://static.inaturalist.org/sounds/1660933.m4a?1759871394,1,0,false,"Carmichael, CA 95608, USA",38.6136553132,-121.3073913753,39,39,California Ground Squirrel,Otospermophilus beecheyi,California Ground Squirrel,Mammalia,180007
319604095,3407ea59-585a-430d-abb3-fb1eb7940793,2025-10-08 10:40:00,2025-10-08,2025-10-08 17:40:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/319604095,,https://static.inaturalist.org/sounds/1661725.wav?1759945389,1,0,false,"Library/Ed. Tech. Center (LE), San Jose, CA 95135, USA",37.3019373517,-121.7660259828,8,8,California Ground Squirrel,Otospermophilus beecheyi,California Ground Squirrel,Mammalia,180007
319648626,bec973cd-9a61-4a77-8cf3-b89ab4eeca38,2025/10/08 12:24 PM,2025-10-08,2025-10-08 19:24:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/319648626,https://inaturalist-open-data.s3.amazonaws.com/photos/577833688/medium.jpg,https://static.inaturalist.org/sounds/1661876.wav?1759961209,2,0,false,"Stonegate, San Jose, CA, USA",37.3012104438,-121.8276543787,2,2,Eastern Fox Squirrel,Sciurus niger,Eastern Fox Squirrel,Mammalia,46020
319710223,f705e044-d2ec-46b0-aaaa-af30fb19b94f,2025-10-08 23:21:30-07:00,2025-10-08,2025-10-09 06:21:30 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/319710223,,https://static.inaturalist.org/sounds/1662255.m4a?1759990917,1,0,false,"Brookwood Dr, Santa Cruz, CA, US",36.9918552957,-121.9879832697,9,9,Coyote,Canis latrans,Coyote,Mammalia,42051
319844879,a98389a9-67fb-4380-805d-b26a21dad9ac,2025-10-09 14:54:52,2025-10-09,2025-10-09 21:54:52 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/319844879,,https://static.inaturalist.org/sounds/1662835.m4a?1760046918,1,0,false,"Coast Blvd, San Diego, CA, US",32.8501641349,-117.2730511851,34,34,California Sea Lion,Zalophus californianus,California Sea Lion,Mammalia,41740
319870549,462dea78-19cb-48c6-8f1a-8131e028fab6,2025-10-09 14:39:49,2025-10-09,2025-10-09 21:39:49 UTC,Pacific Time (US & Canada),research,,https://www.inaturalist.org/observations/319870549,https://static.inaturalist.org/photos/578263608/medium.jpg,https://static.inaturalist.org/sounds/1662960.m4a?1760058056,3,0,false,"Bayview St, Arcata, CA, US",40.8728734637,-124.074080838,4,4,Douglas's Squirrel,Tamiasciurus douglasii,Douglas's Squirrel,Mammalia,46259
319890636,39f2f8d2-1631-451b-813f-d0b527849941,2025/10/02 9:51 PM,2025-10-02,2025-10-03 04:51:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/319890636,https://inaturalist-open-data.s3.amazonaws.com/photos/578298161/medium.jpg,https://static.inaturalist.org/sounds/1663003.wav?1760066522,1,0,false,"San Benito County, CA, USA",36.47679188,-121.15759017,,,Western Mastiff Bat,Eumops perotis californicus,Western Mastiff Bat,Mammalia,197970
320063336,69b49cb3-b0e4-4fbf-81c9-e6d1d5056508,2025-09-27 18:27:46,2025-09-27,2025-09-28 01:27:46 UTC,Pacific Time (US & Canada),research,,https://www.inaturalist.org/observations/320063336,,https://static.inaturalist.org/sounds/1663860.m4a?1760141996,2,0,false,"Carrizo Plain National Monument, San Luis Obispo County, US-CA, US",35.1457373253,-119.8613544467,3,3,Coyote,Canis latrans,Coyote,Mammalia,42051
320082549,85505d2b-92c9-47b2-a884-4d2cb5b52d85,2025-10-10 15:47:16-07:00,2025-10-10,2025-10-10 22:47:16 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/320082549,,https://static.inaturalist.org/sounds/1663926.m4a?1760150864,1,0,false,"The Forest of Nisene Marks, The Forest of Nisene Marks State Park, Santa Cruz County, US-CA, US",37.0064693921,-121.9079401662,4,4,Western Gray Squirrel,Sciurus griseus,Western Gray Squirrel,Mammalia,46023
320220202,4fde96a8-8db9-4fb7-9b2d-70611bbec4e3,2025-10-11 11:32:58-07:00,2025-10-11,2025-10-11 18:32:58 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/320220202,https://inaturalist-open-data.s3.amazonaws.com/photos/578936322/medium.jpg,https://static.inaturalist.org/sounds/1664654.m4a?1760207780,2,0,false,"Heintz Open Space, Los Gatos, CA, US",37.2290487134,-121.9262641168,6,6,Merriam's Chipmunk,Neotamias merriami,Merriam's Chipmunk,Mammalia,197810
320699117,fc05bfd8-2b18-4aa8-b083-4d07b0df430a,2025/10/10 10:26 PM,2025-10-10,2025-10-11 05:26:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/320699117,,https://static.inaturalist.org/sounds/1666888.wav?1760382080,1,0,false,"Monterey, CA, USA",36.6088421094,-121.8910510382,2100,2100,California Sea Lion,Zalophus californianus,California Sea Lion,Mammalia,41740
320959259,2e36996c-dc25-49a4-bd14-fbea6f9ac4b8,2025/10/11 5:31 PM,2025-10-11,2025-10-12 00:31:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/320959259,https://inaturalist-open-data.s3.amazonaws.com/photos/580361526/medium.jpg,https://static.inaturalist.org/sounds/1667927.wav?1760484542,1,0,false,"Monterey, CA, USA",36.6086642897,-121.8903334077,67,67,California Sea Lion,Zalophus californianus,California Sea Lion,Mammalia,41740
321106061,b882af0a-6176-41d3-a8e8-ed7fb0fc5234,2025-10-15 13:33:15-07:00,2025-10-15,2025-10-15 20:33:15 UTC,Pacific Time (US & Canada),research,CC-BY,https://www.inaturalist.org/observations/321106061,,https://static.inaturalist.org/sounds/1668680.m4a?1760560408,1,0,false,"Lime Ridge Open Space, Walnut Creek, CA, US",37.9372398545,-121.9926200507,164,164,California Ground Squirrel,Otospermophilus beecheyi,California Ground Squirrel,Mammalia,180007
321141483,1ab1d543-5c13-4c43-886f-0dbd610f6a90,2025/10/14 10:13 AM,2025-10-14,2025-10-14 17:13:00 UTC,Pacific Time (US & Canada),research,,https://www.inaturalist.org/observations/321141483,https://static.inaturalist.org/photos/580734441/medium.jpg,https://static.inaturalist.org/sounds/1668870.m4a?1760572531,1,0,false,"Walnut Creek, CA, USA",37.8966027778,-122.0560305556,5,5,California Ground Squirrel,Otospermophilus beecheyi,California Ground Squirrel,Mammalia,180007
321180370,a1f076a2-7f01-48bc-986a-6e8d9661b354,2025/10/15 5:48 PM,2025-10-15,2025-10-16 00:48:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/321180370,,https://static.inaturalist.org/sounds/1669106.mp3?1760594651,1,0,false,"Santa Barbara County, CA, USA",34.41737991,-119.8747188383,24,24,Coyote,Canis latrans,Coyote,Mammalia,42051
